1.415934133489539330e-02;8.778875381387002061e-03
1.416610545614431678e-02;8.881433229237170254e-03
1.417219671510386823e-02;8.984277392667657652e-03
1.417761242173260633e-02;9.087403700680044341e-03
1.418234991090905339e-02;9.190807962553558183e-03
1.418640654256156895e-02;9.294485967990177497e-03
1.418977970179737848e-02;9.398433487260476199e-03
1.419246679903079372e-02;9.502646271350350185e-03
1.419446527011057439e-02;9.607120052108477498e-03
1.419577257644646755e-02;9.711850542394607697e-03
1.419638620513487791e-02;9.816833436228614498e-03
1.419630366908370377e-02;9.922064408940334257e-03
1.419552250713630205e-02;1.002753911732019547e-02
1.419404028419459125e-02;1.013325319977060116e-02
1.419185459134131473e-02;1.023920227645809013e-02
1.418896304596138636e-02;1.034538194946625286e-02
1.418536329186241389e-02;1.045178780294942281e-02
1.418105299939429603e-02;1.055841540328709277e-02
1.417602986556795210e-02;1.066526029923908769e-02
1.417029161417319473e-02;1.077231802210150413e-02
1.416383599589563815e-02;1.087958408586334885e-02
1.415666078843278060e-02;1.098705398736393203e-02
1.414876379660915014e-02;1.109472320645099944e-02
1.414014285249052053e-02;1.120258720613953769e-02
1.413079581549728583e-02;1.131064143277136710e-02
1.412072057251685317e-02;1.141888131617539194e-02
1.410991503801512469e-02;1.152730226982855849e-02
1.409837715414710875e-02;1.163589969101757465e-02
1.408610489086653712e-02;1.174466896100123843e-02
1.407309624603458528e-02;1.185360544517351580e-02
1.405934924552765773e-02;1.196270449322731078e-02
1.404486194334421054e-02;1.207196143931886165e-02
1.402963242171064925e-02;1.218137160223286761e-02
1.401365879118628144e-02;1.229093028554826064e-02
1.399693919076728903e-02;1.240063277780464011e-02
1.397947178798976918e-02;1.251047435266937173e-02
1.396125477903181582e-02;1.262045026910534745e-02
1.394228638881462104e-02;1.273055577153937856e-02
1.392256487110260163e-02;1.284078609003123927e-02
1.390208850860259748e-02;1.295113644044334870e-02
1.388085561306202226e-02;1.306160202461109122e-02
1.385886452536610677e-02;1.317217803051374050e-02
1.383611361563410851e-02;1.328285963244603754e-02
1.381260128331454964e-02;1.339364199119034288e-02
1.378832595727947329e-02;1.350452025418944629e-02
1.376328609591769003e-02;1.361548955571994200e-02
1.373748018722702018e-02;1.372654501706620754e-02
1.371090674890555923e-02;1.383768174669500022e-02
1.368356432844191825e-02;1.394889484043062081e-02
1.365545150320444066e-02;1.406017938163064626e-02
1.362656688052945805e-02;1.417153044136227648e-02
1.359690909780845135e-02;1.428294307857921192e-02
1.356647682257426310e-02;1.439441234029910886e-02
1.353526875258625160e-02;1.450593326178161412e-02
1.350328361591441283e-02;1.461750086670691486e-02
1.347052017102248929e-02;1.472911016735485579e-02
1.343697720685004156e-02;1.484075616478461139e-02
1.340265354289346504e-02;1.495243384901485777e-02
1.336754802928599370e-02;1.506413819920449614e-02
1.333165954687664037e-02;1.517586418383391408e-02
1.329498700730808239e-02;1.528760676088671867e-02
1.325752935309353238e-02;1.539936087803203159e-02
1.321928555769251966e-02;1.551112147280724572e-02
1.318025462558562212e-02;1.562288347280132647e-02
1.314043559234816423e-02;1.573464179583855538e-02
1.309982752472280999e-02;1.584639135016280634e-02
1.305842952069112203e-02;1.595812703462228324e-02
1.301624070954405209e-02;1.606984373885471384e-02
1.297326025195133167e-02;1.618153634347306927e-02
1.292948734002982193e-02;1.629319972025165125e-02
1.288492119741075671e-02;1.640482873231277963e-02
1.283956107930594136e-02;1.651641823431376083e-02
1.279340627257280136e-02;1.662796307263444961e-02
1.274645609577845957e-02;1.673945808556514050e-02
1.269870989926257486e-02;1.685089810349498299e-02
1.265016706519923179e-02;1.696227794910072292e-02
1.260082700765763515e-02;1.707359243753598169e-02
1.255068917266177232e-02;1.718483637662083022e-02
1.249975303824891679e-02;1.729600456703185921e-02
1.244801811452710995e-02;1.740709180249259969e-02
1.239548394373142688e-02;1.751809286996436690e-02
1.234215010027926718e-02;1.762900254983747889e-02
1.228801619082441586e-02;1.773981561612287747e-02
1.223308185431006868e-02;1.785052683664405809e-02
1.217734676202070904e-02;1.796113097322949229e-02
1.212081061763289024e-02;1.807162278190527910e-02
1.206347315726486250e-02;1.818199701308825106e-02
1.200533414952513478e-02;1.829224841177938890e-02
1.194639339555984663e-02;1.840237171775757977e-02
1.188665072909907486e-02;1.851236166577372236e-02
1.182610601650195374e-02;1.862221298574517556e-02
1.176475915680074390e-02;1.873192040295049848e-02
1.170261008174365916e-02;1.884147863822453750e-02
1.163965875583668728e-02;1.895088240815383587e-02
1.157590517638414258e-02;1.906012642527228629e-02
1.151134937352820201e-02;1.916920539825717196e-02
1.144599141028720089e-02;1.927811403212544017e-02
1.137983138259285841e-02;1.938684702843024646e-02
1.131286941932631296e-02;1.949539908545786654e-02
1.124510568235302828e-02;1.960376489842478170e-02
1.117654036655657199e-02;1.971193915967506954e-02
1.110717369987118328e-02;1.981991655887808609e-02
1.103700594331328416e-02;1.992769178322635962e-02
1.096603739101171746e-02;2.003525951763372726e-02
1.089426837023696470e-02;2.014261444493376657e-02
1.082169924142907004e-02;2.024975124607839710e-02
1.074833039822453533e-02;2.035666460033672479e-02
1.067416226748194204e-02;2.046334918549416737e-02
1.059919530930650798e-02;2.056979967805167703e-02
1.052343001707339333e-02;2.067601075342529945e-02
1.044686691744992936e-02;2.078197708614582667e-02
1.036950657041660166e-02;2.088769335005871003e-02
1.029134956928693008e-02;2.099315421852413627e-02
1.021239654072613259e-02;2.109835436461728053e-02
1.013264814476865644e-02;2.120328846132873632e-02
1.005210507483450359e-02;2.130795118176513625e-02
9.970768057744433879e-03;2.141233719934989774e-02
9.888637853733915628e-03;2.151644118802411437e-02
9.805715256466005988e-03;2.162025782244767283e-02
9.722001093042940620e-03;2.172378177820040446e-02
9.637496224016658258e-03;2.182700773198343464e-02
9.552201543398051997e-03;2.192993036182066743e-02
9.466117978665115548e-03;2.203254434726033273e-02
9.379246490769849176e-03;2.213484436957669985e-02
9.291588074144057144e-03;2.223682511197189529e-02
9.203143756703859729e-03;2.233848125977777599e-02
9.113914599853147058e-03;2.243980750065792396e-02
9.023901698485737102e-03;2.254079852480976934e-02
8.933106180986430389e-03;2.264144902516669958e-02
8.841529209230836531e-03;2.274175369760032123e-02
8.749171978584015935e-03;2.284170724112276687e-02
8.656035717897981804e-03;2.294130435808902288e-02
8.562121689507937519e-03;2.304053975439936466e-02
8.467431189227398597e-03;2.313940813970182322e-02
8.371965546342095138e-03;2.323790422759464125e-02
8.275726123602684253e-03;2.333602273582882636e-02
8.178714317216272470e-03;2.343375838651072171e-02
8.080931556836751586e-03;2.353110590630452803e-02
7.982379305553982674e-03;2.362806002663493318e-02
7.883059059881717193e-03;2.372461548388965502e-02
7.782972349744374067e-03;2.382076701962207096e-02
7.682120738462628468e-03;2.391650938075375737e-02
7.580505822737798431e-03;2.401183731977706015e-02
7.478129232635044935e-03;2.410674559495763064e-02
7.374992631565358524e-03;2.420122897053694419e-02
7.271097716266392355e-03;2.429528221693474585e-02
7.166446216782081796e-03;2.438890011095149260e-02
7.061039896441087885e-03;2.448207743597073313e-02
6.954880551834005664e-03;2.457480898216140783e-02
6.847970012789435408e-03;2.466708954668013834e-02
6.740310142348856018e-03;2.475891393387337838e-02
6.631902836740261563e-03;2.485027695547951943e-02
6.522750025350653770e-03;2.494117343083095475e-02
6.412853670697315871e-03;2.503159818705597353e-02
6.302215768397925050e-03;2.512154605928059933e-02
6.190838347139453191e-03;2.521101189083032115e-02
6.078723468645855915e-03;2.529999053343171336e-02
5.965873227644620178e-03;2.538847684741392732e-02
5.852289751832109692e-03;2.547646570191008583e-02
5.737975201837687382e-03;2.556395197505846942e-02
5.622931771186681638e-03;2.565093055420366794e-02
5.507161686262155610e-03;2.573739633609752747e-02
5.390667206265500368e-03;2.582334422709989946e-02
5.273450623175825885e-03;2.590876914337935863e-02
5.155514261708161149e-03;2.599366601111362599e-02
5.036860479270477246e-03;2.607802976668987735e-02
4.917491665919556006e-03;2.616185535690486105e-02
4.797410244315623504e-03;2.624513773916486298e-02
4.676618669675807437e-03;2.632787188168538017e-02
4.555119429726454776e-03;2.641005276369073895e-02
4.432915044654229912e-03;2.649167537561334176e-02
4.310008067056051405e-03;2.657273471929285161e-02
4.186401081887816157e-03;2.665322580817505380e-02
4.062096706411979542e-03;2.673314366751050608e-02
3.937097590143964591e-03;2.681248333455300142e-02
3.811406414797364247e-03;2.689123985875775322e-02
3.685025894227958367e-03;2.696940830197929254e-02
3.557958774376604027e-03;2.704698373866920580e-02
3.430207833210940568e-03;2.712396125607353242e-02
3.301775880665845653e-03;2.720033595442992655e-02
3.172665758582862618e-03;2.727610294716449613e-02
3.042880340648314655e-03;2.735125736108846156e-02
2.912422532330360796e-03;2.742579433659441540e-02
2.781295270814792935e-03;2.749970902785233567e-02
2.649501524939760350e-03;2.757299660300529739e-02
2.517044295129236553e-03;2.764565224436488569e-02
2.383926613325412346e-03;2.771767114860623771e-02
2.250151542919841610e-03;2.778904852696284164e-02
2.115722178683514167e-03;2.785977960542090556e-02
1.980641646695681379e-03;2.792985962491352156e-02
1.844913104271617924e-03;2.799928384151435801e-02
1.708539739889131538e-03;2.806804752663105348e-02
1.571524773114019559e-03;2.813614596719829497e-02
1.433871454524276046e-03;2.820357446587046582e-02
1.295583065633242872e-03;2.827032834121394334e-02
1.156662918811521583e-03;2.833640292789905632e-02
1.017114357207833143e-03;2.840179357689161244e-02
8.769407546686350816e-04;2.846649565564404044e-02
7.361455156566987712e-04;2.853050454828617855e-02
5.947320751684434612e-04;2.859381565581561174e-02
4.527038986502333754e-04;2.865642439628759280e-02
3.100644819134395244e-04;2.871832620500463368e-02
1.668173510484665398e-04;2.877951653470553137e-02
2.296606233754731148e-05;2.883999085575410931e-02
-1.214857978334908217e-04;2.889974465632741060e-02
-2.665346130646894206e-04;2.895877344260351302e-02
-4.121767370324451582e-04;2.901707273894886183e-02
-5.584084935812222645e-04;2.907463808810517927e-02
-7.052261768162816549e-04;2.913146505137586065e-02
-8.526260511976333639e-04;2.918754920881194703e-02
-1.000604351635000404e-03;2.924288615939762276e-02
-1.149157283583999642e-03;2.929747152123516815e-02
-1.298281023143331740e-03;2.935130093172951676e-02
-1.447971717153181178e-03;2.940437004777222627e-02
-1.598225483294621330e-03;2.945667454592502954e-02
-1.749038410190225604e-03;2.950821012260282025e-02
-1.900406557505673671e-03;2.955897249425611106e-02
-2.052325956052565049e-03;2.960895739755307204e-02
-2.204792607892219324e-03;2.965816058956090989e-02
-2.357802486440675489e-03;2.970657784792678224e-02
-2.511351536574679428e-03;2.975420497105818810e-02
-2.665435674738859256e-03;2.980103777830278231e-02
-2.820050789053880555e-03;2.984707211012759681e-02
-2.975192739425795967e-03;2.989230382829781082e-02
-3.130857357656358433e-03;2.993672881605485489e-02
-3.287040447554519674e-03;2.998034297829397024e-02
-3.443737785048899686e-03;3.002314224174123386e-02
-3.600945118301424573e-03;3.006512255512991047e-02
-3.758658167821935393e-03;3.010627988937632574e-02
-3.916872626583955790e-03;3.014661023775504906e-02
-4.075584160141421108e-03;3.018610961607349000e-02
-4.234788406746569332e-03;3.022477406284594312e-02
-4.394480977468785687e-03;3.026259963946694928e-02
-4.554657456314589563e-03;3.029958243038405330e-02
-4.715313400348580299e-03;3.033571854326996137e-02
-4.876444339815530493e-03;3.037100410919403928e-02
-5.038045778263396113e-03;3.040543528279314803e-02
-5.200113192667506212e-03;3.043900824244189646e-02
-5.362642033555635630e-03;3.047171919042216542e-02
-5.525627725134261634e-03;3.050356435309204209e-02
-5.689065665415708739e-03;3.053453998105404993e-02
-5.852951226346421974e-03;3.056464234932268140e-02
-6.017279753936231532e-03;3.059386775749135465e-02
-6.182046568388564582e-03;3.062221252989853759e-02
-6.347246964231780322e-03;3.064967301579334114e-02
-6.512876210451453048e-03;3.067624558950028321e-02
-6.678929550623680447e-03;3.070192665058343873e-02
-6.845402203049359008e-03;3.072671262400986439e-02
-7.012289360889499383e-03;3.075059996031225332e-02
-7.179586192301544434e-03;3.077358513575096516e-02
-7.347287840576637898e-03;3.079566465247526863e-02
-7.515389424277880114e-03;3.081683503868383814e-02
-7.683886037379615043e-03;3.083709284878460161e-02
-7.852772749407668784e-03;3.085643466355373135e-02
-8.022044605580548257e-03;3.087485709029396883e-02
-8.191696626951626078e-03;3.089235676299219302e-02
-8.361723810552289943e-03;3.090893034247614926e-02
-8.532121129536083398e-03;3.092457451657053616e-02
-8.702883533323765158e-03;3.093928600025220785e-02
-8.874005947749317308e-03;3.095306153580465458e-02
-9.045483275206956178e-03;3.096589789297173045e-02
-9.217310394799067830e-03;3.097779186911051030e-02
-9.389482162485052533e-03;3.098874028934340066e-02
-9.561993411231145892e-03;3.099874000670949786e-02
-9.734838951161159382e-03;3.100778790231505100e-02
-9.908013569708168031e-03;3.101588088548314429e-02
-1.008151203176710885e-02;3.102301589390262307e-02
-1.025532907984827956e-02;3.102918989377612471e-02
-1.042945943423178277e-02;3.103439987996728724e-02
-1.060389779312291038e-02;3.103864287614719816e-02
-1.077863883280836578e-02;3.104191593493989612e-02
-1.095367720781342813e-02;3.104421613806714400e-02
-1.112900755106002205e-02;3.104554059649226178e-02
-1.130462447402567558e-02;3.104588645056313365e-02
-1.148052256690336795e-02;3.104525087015439985e-02
-1.165669639876223615e-02;3.104363105480870827e-02
-1.183314051770919563e-02;3.104102423387715415e-02
-1.200984945105144919e-02;3.103742766665882821e-02
-1.218681770545982854e-02;3.103283864253946964e-02
-1.236403976713298936e-02;3.102725448112923085e-02
-1.254151010196253267e-02;3.102067253239961658e-02
-1.271922315569893984e-02;3.101309017681940297e-02
-1.289717335411836620e-02;3.100450482548977940e-02
-1.307535510319026567e-02;3.099491392027854328e-02
-1.325376278924587578e-02;3.098431493395329903e-02
-1.343239077914756309e-02;3.097270537031389728e-02
-1.361123342045896141e-02;3.096008276432382633e-02
-1.379028504161592360e-02;3.094644468224070494e-02
-1.396953995209835632e-02;3.093178872174591129e-02
-1.414899244260284239e-02;3.091611251207318153e-02
-1.432863678521604199e-02;3.089941371413628887e-02
-1.450846723358896473e-02;3.088169002065585186e-02
-1.468847802311195987e-02;3.086293915628511922e-02
-1.486866337109060861e-02;3.084315887773475887e-02
-1.504901747692233629e-02;3.082234697389681782e-02
-1.522953452227377227e-02;3.080050126596759613e-02
-1.541020867125903436e-02;3.077761960756960138e-02
-1.559103407061864476e-02;3.075369988487253181e-02
-1.577200484989927515e-02;3.072874001671324282e-02
-1.595311512163427245e-02;3.070273795471478370e-02
-1.613435898152489056e-02;3.067569168340442479e-02
-1.631573050862234961e-02;3.064759922033061940e-02
-1.649722376551060812e-02;3.061845861617909503e-02
-1.667883279848981354e-02;3.058826795488787595e-02
-1.686055163776063390e-02;3.055702535376123713e-02
-1.704237429760920366e-02;3.052472896358277357e-02
-1.722429477659282934e-02;3.049137696872734893e-02
-1.740630705772644102e-02;3.045696758727209005e-02
-1.758840510866971699e-02;3.042149907110629214e-02
-1.777058288191498553e-02;3.038496970604034897e-02
-1.795283431497570956e-02;3.034737781191367695e-02
-1.813515333057584555e-02;3.030872174270144576e-02
-1.831753383683975417e-02;3.026899988662048319e-02
-1.849996972748282550e-02;3.022821066623393102e-02
-1.868245488200282953e-02;3.018635253855504394e-02
-1.886498316587191873e-02;3.014342399514974291e-02
-1.904754843072929346e-02;3.009942356223822835e-02
-1.923014451457456808e-02;3.005434980079551427e-02
-1.941276524196169917e-02;3.000820130665088348e-02
-1.959540442419370129e-02;2.996097671058621861e-02
-1.977805585951792830e-02;2.991267467843335831e-02
-1.996071333332200687e-02;2.986329391117029802e-02
-2.014337061833037026e-02;2.981283314501633266e-02
-2.032602147480153804e-02;2.976129115152610985e-02
-2.050865965072588490e-02;2.970866673768259372e-02
-2.069127888202411739e-02;2.965495874598888734e-02
-2.087387289274626745e-02;2.960016605455909749e-02
-2.105643539527145280e-02;2.954428757720787765e-02
-2.123896009050804320e-02;2.948732226353906541e-02
-2.142144066809458999e-02;2.942926909903308130e-02
-2.160387080660117198e-02;2.937012710513329378e-02
-2.178624417373151503e-02;2.930989533933120797e-02
-2.196855442652554877e-02;2.924857289525054777e-02
-2.215079521156254269e-02;2.918615890273021027e-02
-2.233296016516485294e-02;2.912265252790616904e-02
-2.251504291360223800e-02;2.905805297329209710e-02
-2.269703707329664630e-02;2.899235947785894565e-02
-2.287893625102763173e-02;2.892557131711340559e-02
-2.306073404413819944e-02;2.885768780317517906e-02
-2.324242404074134544e-02;2.878870828485308175e-02
-2.342399981992697097e-02;2.871863214772008011e-02
-2.360545495196938320e-02;2.864745881418706563e-02
-2.378678299853526426e-02;2.857518774357560576e-02
-2.396797751289225092e-02;2.850181843218940400e-02
-2.414903204011787860e-02;2.842735041338464649e-02
-2.432994011730911510e-02;2.835178325763923479e-02
-2.451069527379230034e-02;2.827511657262080785e-02
-2.469129103133367586e-02;2.819735000325351501e-02
-2.487172090435028210e-02;2.811848323178376546e-02
-2.505197840012140034e-02;2.803851597784467325e-02
-2.523205701900033127e-02;2.795744799851939549e-02
-2.541195025462683957e-02;2.787527908840324239e-02
-2.559165159413984494e-02;2.779200907966460424e-02
-2.577115451839066124e-02;2.770763784210469871e-02
-2.595045250215659988e-02;2.762216528321620804e-02
-2.612953901435509027e-02;2.753559134824046933e-02
-2.630840751825815060e-02;2.744791602022379068e-02
-2.648705147170732355e-02;2.735913932007231694e-02
-2.666546432732889993e-02;2.726926130660583050e-02
-2.684363953274975997e-02;2.717828207661025092e-02
-2.702157053081340188e-02;2.708620176488901396e-02
-2.719925075979647000e-02;2.699302054431314268e-02
-2.737667365362559529e-02;2.689873862587021866e-02
-2.755383264209470759e-02;2.680335625871201055e-02
-2.773072115108263236e-02;2.670687373020096470e-02
-2.790733260277105873e-02;2.660929136595545710e-02
-2.808366041586285791e-02;2.651060952989383115e-02
-2.825969800580082139e-02;2.641082862427714117e-02
-2.843543878498665939e-02;2.630994908975075805e-02
-2.861087616300032541e-02;2.620797140538465644e-02
-2.878600354681973283e-02;2.610489608871258485e-02
-2.896081434104077687e-02;2.600072369576982706e-02
-2.913530194809757501e-02;2.589545482112993666e-02
-2.930945976848316550e-02;2.578909009793999355e-02
-2.948328120097038971e-02;2.568163019795483698e-02
-2.965675964283312135e-02;2.557307583156990388e-02
-2.982988849006775953e-02;2.546342774785285978e-02
-3.000266113761496448e-02;2.535268673457407793e-02
-3.017507097958178550e-02;2.524085361823567852e-02
-3.034711140946391023e-02;2.512792926409944047e-02
-3.051877582036824355e-02;2.501391457621351261e-02
-3.069005760523573975e-02;2.489881049743766089e-02
-3.086095015706447064e-02;2.478261800946748861e-02
-3.103144686913290179e-02;2.466533813285725144e-02
-3.120154113522344286e-02;2.454697192704141662e-02
-3.137122634984615410e-02;2.442752049035509798e-02
-3.154049590846279283e-02;2.430698496005298179e-02
-3.170934320771091885e-02;2.418536651232719090e-02
-3.187776164562825670e-02;2.406266636232385139e-02
-3.204574462187734923e-02;2.393888576415826100e-02
-3.221328553797021821e-02;2.381402601092890564e-02
-3.238037779749337181e-02;2.368808843473018885e-02
-3.254701480633286764e-02;2.356107440666382544e-02
-3.271318997289957009e-02;2.343298533684905205e-02
-3.287889670835465739e-02;2.330382267443145347e-02
-3.304412842683513568e-02;2.317358790759053988e-02
-3.320887854567955433e-02;2.304228256354617574e-02
-3.337314048565395708e-02;2.290990820856348906e-02
-3.353690767117778471e-02;2.277646644795669126e-02
-3.370017353055001358e-02;2.264195892609152660e-02
-3.386293149617543990e-02;2.250638732638646222e-02
-3.402517500479092238e-02;2.236975337131259442e-02
-3.418689749769188158e-02;2.223205882239222969e-02
-3.434809242095887560e-02;2.209330548019619936e-02
-3.450875322568408565e-02;2.195349518433995992e-02
-3.466887336819816923e-02;2.181262981347824315e-02
-3.482844631029690524e-02;2.167071128529854743e-02
-3.498746551946811667e-02;2.152774155651330026e-02
-3.514592446911851686e-02;2.138372262285070241e-02
-3.530381663880063220e-02;2.123865651904432300e-02
-3.546113551443985656e-02;2.109254531882135547e-02
-3.561787458856143646e-02;2.094539113488955509e-02
-3.577402736051746301e-02;2.079719611892304892e-02
-3.592958733671405835e-02;2.064796246154659148e-02
-3.608454803083835372e-02;2.049769239231870321e-02
-3.623890296408564804e-02;2.034638817971347671e-02
-3.639264566538648327e-02;2.019405213110105415e-02
-3.654576967163365719e-02;2.004068659272685918e-02
-3.669826852790939592e-02;1.988629394968944100e-02
-3.685013578771236670e-02;1.973087662591707994e-02
-3.700136501318459364e-02;1.957443708414316128e-02
-3.715194977533860243e-02;1.941697782588007112e-02
-3.730188365428419722e-02;1.925850139139194742e-02
-3.745116023945543188e-02;1.909901035966608471e-02
-3.759977312983741465e-02;1.893850734838299632e-02
-3.774771593419298799e-02;1.877699501388528994e-02
-3.789498227128952623e-02;1.861447605114505480e-02
-3.804156577012544893e-02;1.845095319373012480e-02
-3.818746007015674793e-02;1.828642921376900585e-02
-3.833265882152339654e-02;1.812090692191438424e-02
-3.847715568527570323e-02;1.795438916730547965e-02
-3.862094433360042239e-02;1.778687883752902085e-02
-3.876401845004692759e-02;1.761837885857893762e-02
-3.890637172975309338e-02;1.744889219481481762e-02
-3.904799787967114938e-02;1.727842184891887831e-02
-3.918889061879338859e-02;1.710697086185184249e-02
-3.932904367837761206e-02;1.693454231280746430e-02
-3.946845080217260826e-02;1.676113931916562924e-02
-3.960710574664334099e-02;1.658676503644434044e-02
-3.974500228119593609e-02;1.641142265825026175e-02
-3.988213418840263341e-02;1.623511541622804644e-02
-4.001849526422643355e-02;1.605784658000838569e-02
-4.015407931824557103e-02;1.587961945715462078e-02
-4.028888017387786957e-02;1.570043739310822070e-02
-4.042289166860477123e-02;1.552030377113293967e-02
-4.055610765419524061e-02;1.533922201225754872e-02
-4.068852199692942623e-02;1.515719557521742929e-02
-4.082012857782205129e-02;1.497422795639479810e-02
-4.095092129284566562e-02;1.479032268975764494e-02
-4.108089405315350912e-02;1.460548334679744563e-02
-4.121004078530226405e-02;1.441971353646542831e-02
-4.133835543147450914e-02;1.423301690510770517e-02
-4.146583194970085429e-02;1.404539713639911883e-02
-4.159246431408182565e-02;1.385685795127562271e-02
-4.171824651500954939e-02;1.366740310786557742e-02
-4.184317255938906077e-02;1.347703640141966960e-02
-4.196723647085930792e-02;1.328576166423952286e-02
-4.209043229001394049e-02;1.309358276560515337e-02
-4.221275407462170975e-02;1.290050361170093363e-02
-4.233419589984660503e-02;1.270652814554044593e-02
-4.245475185846761534e-02;1.251166034689006785e-02
