1.024384713464672296e-02;2.100282885473361328e-04;0.000000000000000000e+00
1.024973951707458010e-02;2.152761763869147620e-04;0.000000000000000000e+00
1.025562921107687521e-02;2.205300090842489554e-04;0.000000000000000000e+00
1.026151621218186760e-02;2.257897852621356196e-04;0.000000000000000000e+00
1.026740051591851048e-02;2.310555035403856873e-04;0.000000000000000000e+00
1.027328211781647696e-02;2.363271625358252283e-04;0.000000000000000000e+00
1.027916101340613578e-02;2.416047608622953952e-04;0.000000000000000000e+00
1.028503719821858078e-02;2.468882971306529390e-04;0.000000000000000000e+00
1.029091066778561187e-02;2.521777699487705066e-04;0.000000000000000000e+00
1.029678141763973667e-02;2.574731779215370204e-04;0.000000000000000000e+00
1.030264944331419491e-02;2.627745196508581666e-04;0.000000000000000000e+00
1.030851474034293058e-02;2.680817937356565032e-04;0.000000000000000000e+00
1.031437730426061801e-02;2.733949987718721107e-04;0.000000000000000000e+00
1.032023713060264795e-02;2.787141333524629171e-04;0.000000000000000000e+00
1.032609421490513976e-02;2.840391960674047526e-04;0.000000000000000000e+00
1.033194855270493269e-02;2.893701855036919998e-04;0.000000000000000000e+00
1.033780013953959978e-02;2.947071002453382983e-04;0.000000000000000000e+00
1.034364897094744266e-02;3.000499388733760030e-04;0.000000000000000000e+00
1.034949504246748982e-02;3.053986999658574847e-04;0.000000000000000000e+00
1.035533834963951044e-02;3.107533820978550221e-04;0.000000000000000000e+00
1.036117888800400406e-02;3.161139838414613436e-04;0.000000000000000000e+00
1.036701665310220746e-02;3.214805037657897358e-04;0.000000000000000000e+00
1.037285164047609815e-02;3.268529404369747483e-04;0.000000000000000000e+00
1.037868384566839781e-02;3.322312924181727899e-04;0.000000000000000000e+00
1.038451326422256196e-02;3.376155582695615867e-04;0.000000000000000000e+00
1.039033989168280069e-02;3.430057365483416996e-04;0.000000000000000000e+00
1.039616372359406134e-02;3.484018258087359828e-04;0.000000000000000000e+00
1.040198475550204935e-02;3.538038246019907214e-04;0.000000000000000000e+00
1.040780298295320913e-02;3.592117314763751987e-04;0.000000000000000000e+00
1.041361840149475186e-02;3.646255449771831588e-04;0.000000000000000000e+00
1.041943100667462596e-02;3.700452636467319945e-04;0.000000000000000000e+00
1.042524079404155007e-02;3.754708860243641017e-04;0.000000000000000000e+00
1.043104775914499051e-02;3.809024106464465546e-04;0.000000000000000000e+00
1.043685189753517858e-02;3.863398360463724066e-04;0.000000000000000000e+00
1.044265320476310717e-02;3.917831607545598773e-04;0.000000000000000000e+00
1.044845167638052547e-02;3.972323832984535992e-04;0.000000000000000000e+00
1.045424730793995984e-02;4.026875022025251595e-04;0.000000000000000000e+00
1.046004009499469298e-02;4.081485159882726130e-04;0.000000000000000000e+00
1.046583003309877954e-02;4.136154231742218365e-04;0.000000000000000000e+00
1.047161711780704788e-02;4.190882222759259872e-04;0.000000000000000000e+00
1.047740134467509826e-02;4.245669118059670205e-04;0.000000000000000000e+00
1.048318270925929947e-02;4.300514902739550937e-04;0.000000000000000000e+00
1.048896120711680438e-02;4.355419561865294330e-04;0.000000000000000000e+00
1.049473683380553954e-02;4.410383080473587679e-04;0.000000000000000000e+00
1.050050958488421213e-02;4.465405443571413848e-04;0.000000000000000000e+00
1.050627945591231516e-02;4.520486636136061029e-04;0.000000000000000000e+00
1.051204644245011706e-02;4.575626643115121659e-04;0.000000000000000000e+00
1.051781054005868077e-02;4.630825449426498926e-04;0.000000000000000000e+00
1.052357174429984811e-02;4.686083039958408394e-04;0.000000000000000000e+00
1.052933005073626062e-02;4.741399399569389927e-04;0.000000000000000000e+00
1.053508545493134045e-02;4.796774513088297395e-04;0.000000000000000000e+00
1.054083795244930948e-02;4.852208365314319267e-04;0.000000000000000000e+00
1.054658753885518059e-02;4.907700941016971026e-04;0.000000000000000000e+00
1.055233420971477161e-02;4.963252224936102758e-04;0.000000000000000000e+00
1.055807796059468617e-02;5.018862201781904573e-04;0.000000000000000000e+00
1.056381878706233804e-02;5.074530856234912022e-04;0.000000000000000000e+00
1.056955668468593720e-02;5.130258172946003392e-04;0.000000000000000000e+00
1.057529164903450725e-02;5.186044136536413799e-04;0.000000000000000000e+00
1.058102367567786452e-02;5.241888731597731934e-04;0.000000000000000000e+00
1.058675276018664242e-02;5.297791942691903316e-04;0.000000000000000000e+00
1.059247889813228448e-02;5.353753754351244388e-04;0.000000000000000000e+00
1.059820208508703739e-02;5.409774151078436009e-04;0.000000000000000000e+00
1.060392231662397357e-02;5.465853117346533216e-04;0.000000000000000000e+00
1.060963958831697036e-02;5.521990637598966304e-04;0.000000000000000000e+00
1.061535389574072910e-02;5.578186696249550587e-04;0.000000000000000000e+00
1.062106523447076123e-02;5.634441277682482058e-04;0.000000000000000000e+00
1.062677360008341433e-02;5.690754366252353657e-04;0.000000000000000000e+00
1.063247898815584090e-02;5.747125946284145507e-04;0.000000000000000000e+00
1.063818139426603304e-02;5.803556002073239012e-04;0.000000000000000000e+00
1.064388081399279817e-02;5.860044517885420112e-04;0.000000000000000000e+00
1.064957724291577985e-02;5.916591477956881446e-04;0.000000000000000000e+00
1.065527067661544910e-02;5.973196866494224523e-04;0.000000000000000000e+00
1.066096111067310441e-02;6.029860667674469482e-04;0.000000000000000000e+00
1.066664854067088733e-02;6.086582865645056174e-04;0.000000000000000000e+00
1.067233296219176689e-02;6.143363444523848495e-04;0.000000000000000000e+00
1.067801437081955344e-02;6.200202388399143070e-04;0.000000000000000000e+00
1.068369276213889697e-02;6.257099681329663819e-04;0.000000000000000000e+00
1.068936813173528705e-02;6.314055307344578231e-04;0.000000000000000000e+00
1.069504047519505632e-02;6.371069250443491937e-04;0.000000000000000000e+00
1.070070978810538920e-02;6.428141494596460639e-04;0.000000000000000000e+00
1.070637606605430274e-02;6.485272023743990106e-04;0.000000000000000000e+00
1.071203930463067965e-02;6.542460821797041600e-04;0.000000000000000000e+00
1.071769949942423701e-02;6.599707872637037296e-04;0.000000000000000000e+00
1.072335664602555583e-02;6.657013160115861361e-04;0.000000000000000000e+00
1.072901074002606710e-02;6.714376668055871888e-04;0.000000000000000000e+00
1.073466177701805531e-02;6.771798380249895470e-04;0.000000000000000000e+00
1.074030975259467231e-02;6.829278280461244547e-04;0.000000000000000000e+00
1.074595466234991650e-02;6.886816352423704400e-04;0.000000000000000000e+00
1.075159650187865711e-02;6.944412579841555914e-04;0.000000000000000000e+00
1.075723526677662550e-02;7.002066946389564738e-04;0.000000000000000000e+00
1.076287095264041697e-02;7.059779435713000803e-04;0.000000000000000000e+00
1.076850355506749242e-02;7.117550031427627476e-04;0.000000000000000000e+00
1.077413306965618704e-02;7.175378717119721078e-04;0.000000000000000000e+00
1.077975949200570167e-02;7.233265476346061127e-04;0.000000000000000000e+00
1.078538281771610971e-02;7.291210292633942261e-04;0.000000000000000000e+00
1.079100304238836579e-02;7.349213149481189419e-04;0.000000000000000000e+00
1.079662016162429017e-02;7.407274030356135073e-04;0.000000000000000000e+00
1.080223417102659303e-02;7.465392918697655008e-04;0.000000000000000000e+00
1.080784506619885711e-02;7.523569797915144464e-04;0.000000000000000000e+00
1.081345284274555160e-02;7.581804651388552837e-04;0.000000000000000000e+00
1.081905749627202172e-02;7.640097462468356570e-04;0.000000000000000000e+00
1.082465902238450954e-02;7.698448214475590596e-04;0.000000000000000000e+00
1.083025741669013664e-02;7.756856890701834244e-04;0.000000000000000000e+00
1.083585267479691625e-02;7.815323474409230755e-04;0.000000000000000000e+00
1.084144479231375149e-02;7.873847948830476435e-04;0.000000000000000000e+00
1.084703376485044238e-02;7.932430297168842348e-04;0.000000000000000000e+00
1.085261958801768227e-02;7.991070502598165634e-04;0.000000000000000000e+00
1.085820225742705446e-02;8.049768548262858188e-04;0.000000000000000000e+00
1.086378176869105296e-02;8.108524417277915329e-04;0.000000000000000000e+00
1.086935811742306170e-02;8.167338092728916891e-04;0.000000000000000000e+00
1.087493129923737360e-02;8.226209557672029384e-04;0.000000000000000000e+00
1.088050130974918192e-02;8.285138795134020092e-04;0.000000000000000000e+00
1.088606814457458889e-02;8.344125788112254907e-04;0.000000000000000000e+00
1.089163179933059881e-02;8.403170519574693987e-04;0.000000000000000000e+00
1.089719226963513539e-02;8.462272972459922117e-04;0.000000000000000000e+00
1.090274955110702437e-02;8.521433129677127025e-04;0.000000000000000000e+00
1.090830363936600919e-02;8.580650974106124318e-04;0.000000000000000000e+00
1.091385453003274747e-02;8.639926488597341218e-04;0.000000000000000000e+00
1.091940221872881797e-02;8.699259655971841500e-04;0.000000000000000000e+00
1.092494670107671019e-02;8.758650459021328745e-04;0.000000000000000000e+00
1.093048797269983823e-02;8.818098880508127907e-04;0.000000000000000000e+00
1.093602602922254252e-02;8.877604903165225428e-04;0.000000000000000000e+00
1.094156086627008292e-02;8.937168509696245388e-04;0.000000000000000000e+00
1.094709247946864909e-02;8.996789682775465768e-04;0.000000000000000000e+00
1.095262086444535356e-02;9.056468405047824952e-04;0.000000000000000000e+00
1.095814601682824733e-02;9.116204659128927150e-04;0.000000000000000000e+00
1.096366793224630258e-02;9.175998427605034811e-04;0.000000000000000000e+00
1.096918660632943167e-02;9.235849693033103313e-04;0.000000000000000000e+00
1.097470203470848372e-02;9.295758437940734344e-04;0.000000000000000000e+00
1.098021421301524116e-02;9.355724644826246376e-04;0.000000000000000000e+00
1.098572313688242659e-02;9.415748296158624794e-04;0.000000000000000000e+00
1.099122880194370461e-02;9.475829374377551162e-04;0.000000000000000000e+00
1.099673120383368001e-02;9.535967861893410820e-04;0.000000000000000000e+00
1.100223033818790823e-02;9.596163741087295048e-04;0.000000000000000000e+00
1.100772620064288491e-02;9.656416994310986976e-04;0.000000000000000000e+00
1.101321878683605288e-02;9.716727603886999524e-04;0.000000000000000000e+00
1.101870809240581423e-02;9.777095552108553723e-04;0.000000000000000000e+00
1.102419411299151476e-02;9.837520821239604737e-04;0.000000000000000000e+00
1.102967684423345612e-02;9.898003393514823427e-04;0.000000000000000000e+00
1.103515628177289577e-02;9.958543251139624543e-04;0.000000000000000000e+00
1.104063242125205221e-02;1.001914037629015588e-03;0.000000000000000000e+00
1.104610525831409458e-02;1.007979475111330913e-03;0.000000000000000000e+00
1.105157478860316345e-02;1.014050635772672420e-03;0.000000000000000000e+00
1.105704100776435349e-02;1.020127517821880440e-03;0.000000000000000000e+00
1.106250391144373429e-02;1.026210119464870344e-03;0.000000000000000000e+00
1.106796349528832955e-02;1.032298438904633844e-03;0.000000000000000000e+00
1.107341975494614307e-02;1.038392474341239425e-03;0.000000000000000000e+00
1.107887268606614142e-02;1.044492223971834732e-03;0.000000000000000000e+00
1.108432228429826437e-02;1.050597685990643316e-03;0.000000000000000000e+00
1.108976854529343352e-02;1.056708858588968321e-03;0.000000000000000000e+00
1.109521146470353152e-02;1.062825739955192052e-03;0.000000000000000000e+00
1.110065103818143502e-02;1.068948328274775539e-03;0.000000000000000000e+00
1.110608726138098690e-02;1.075076621730261138e-03;0.000000000000000000e+00
1.111152012995702230e-02;1.081210618501270799e-03;0.000000000000000000e+00
1.111694963956534783e-02;1.087350316764507802e-03;0.000000000000000000e+00
1.112237578586276580e-02;1.093495714693757835e-03;0.000000000000000000e+00
1.112779856450706040e-02;1.099646810459887700e-03;0.000000000000000000e+00
1.113321797115700458e-02;1.105803602230847693e-03;0.000000000000000000e+00
1.113863400147236185e-02;1.111966088171671176e-03;0.000000000000000000e+00
1.114404665111388970e-02;1.118134266444475219e-03;0.000000000000000000e+00
1.114945591574333615e-02;1.124308135208461693e-03;0.000000000000000000e+00
1.115486179102345016e-02;1.130487692619916397e-03;0.000000000000000000e+00
1.116026427261797641e-02;1.136672936832211663e-03;0.000000000000000000e+00
1.116566335619165531e-02;1.142863865995804402e-03;0.000000000000000000e+00
1.117105903741023691e-02;1.149060478258239794e-03;0.000000000000000000e+00
1.117645131194046695e-02;1.155262771764148247e-03;0.000000000000000000e+00
1.118184017545010255e-02;1.161470744655248872e-03;0.000000000000000000e+00
1.118722562360790172e-02;1.167684395070349044e-03;0.000000000000000000e+00
1.119260765208363387e-02;1.173903721145343323e-03;0.000000000000000000e+00
1.119798625654808144e-02;1.180128721013216919e-03;0.000000000000000000e+00
1.120336143267303478e-02;1.186359392804044394e-03;0.000000000000000000e+00
1.120873317613130596e-02;1.192595734644990310e-03;0.000000000000000000e+00
1.121410148259671148e-02;1.198837744660310317e-03;0.000000000000000000e+00
1.121946634774410000e-02;1.205085420971351365e-03;0.000000000000000000e+00
1.122482776724932456e-02;1.211338761696552357e-03;0.000000000000000000e+00
1.123018573678927386e-02;1.217597764951444585e-03;0.000000000000000000e+00
1.123554025204185139e-02;1.223862428848651726e-03;0.000000000000000000e+00
1.124089130868598935e-02;1.230132751497893095e-03;0.000000000000000000e+00
1.124623890240164514e-02;1.236408731005979528e-03;0.000000000000000000e+00
1.125158302886980835e-02;1.242690365476819018e-03;0.000000000000000000e+00
1.125692368377249550e-02;1.248977653011412595e-03;0.000000000000000000e+00
1.126226086279275528e-02;1.255270591707858012e-03;0.000000000000000000e+00
1.126759456161467547e-02;1.261569179661349962e-03;0.000000000000000000e+00
1.127292477592337430e-02;1.267873414964179211e-03;0.000000000000000000e+00
1.127825150140501428e-02;1.274183295705734551e-03;0.000000000000000000e+00
1.128357473374679357e-02;1.280498819972502363e-03;0.000000000000000000e+00
1.128889446863695287e-02;1.286819985848067921e-03;0.000000000000000000e+00
1.129421070176477374e-02;1.293146791413115606e-03;0.000000000000000000e+00
1.129952342882059070e-02;1.299479234745429777e-03;0.000000000000000000e+00
1.130483264549577566e-02;1.305817313919894118e-03;0.000000000000000000e+00
1.131013834748275868e-02;1.312161027008494889e-03;0.000000000000000000e+00
1.131544053047501067e-02;1.318510372080317680e-03;0.000000000000000000e+00
1.132073919016706766e-02;1.324865347201551738e-03;0.000000000000000000e+00
1.132603432225450825e-02;1.331225950435488458e-03;0.000000000000000000e+00
1.133132592243397269e-02;1.337592179842521812e-03;0.000000000000000000e+00
1.133661398640316113e-02;1.343964033480150519e-03;0.000000000000000000e+00
1.134189850986082847e-02;1.350341509402976092e-03;0.000000000000000000e+00
1.134717948850679642e-02;1.356724605662706527e-03;0.000000000000000000e+00
1.135245691804194837e-02;1.363113320308153914e-03;0.000000000000000000e+00
1.135773079416823109e-02;1.369507651385237475e-03;0.000000000000000000e+00
1.136300111258865819e-02;1.375907596936982048e-03;0.000000000000000000e+00
1.136826786900731884e-02;1.382313155003520684e-03;0.000000000000000000e+00
1.137353105912936556e-02;1.388724323622092700e-03;0.000000000000000000e+00
1.137879067866102815e-02;1.395141100827047365e-03;0.000000000000000000e+00
1.138404672330960675e-02;1.401563484649841727e-03;0.000000000000000000e+00
1.138929918878348047e-02;1.407991473119042788e-03;0.000000000000000000e+00
1.139454807079211089e-02;1.414425064260327715e-03;0.000000000000000000e+00
1.139979336504602474e-02;1.420864256096484061e-03;0.000000000000000000e+00
1.140503506725685200e-02;1.427309046647410847e-03;0.000000000000000000e+00
1.141027317313728258e-02;1.433759433930118345e-03;0.000000000000000000e+00
1.141550767840111662e-02;1.440215415958730682e-03;0.000000000000000000e+00
1.142073857876321763e-02;1.446676990744483020e-03;0.000000000000000000e+00
1.142596586993955589e-02;1.453144156295726108e-03;0.000000000000000000e+00
1.143118954764718240e-02;1.459616910617923466e-03;0.000000000000000000e+00
1.143640960760424451e-02;1.466095251713653985e-03;0.000000000000000000e+00
1.144162604552998591e-02;1.472579177582611929e-03;0.000000000000000000e+00
1.144683885714473971e-02;1.479068686221607148e-03;0.000000000000000000e+00
1.145204803816994403e-02;1.485563775624566818e-03;0.000000000000000000e+00
1.145725358432813680e-02;1.492064443782534569e-03;0.000000000000000000e+00
1.146245549134295057e-02;1.498570688683672656e-03;0.000000000000000000e+00
1.146765375493912636e-02;1.505082508313260441e-03;0.000000000000000000e+00
1.147284837084251372e-02;1.511599900653697644e-03;0.000000000000000000e+00
1.147803933478006369e-02;1.518122863684502393e-03;0.000000000000000000e+00
1.148322664247983758e-02;1.524651395382313392e-03;0.000000000000000000e+00
1.148841028967100865e-02;1.531185493720890788e-03;0.000000000000000000e+00
1.149359027208386383e-02;1.537725156671115520e-03;0.000000000000000000e+00
1.149876658544979856e-02;1.544270382200990405e-03;0.000000000000000000e+00
1.150393922550133237e-02;1.550821168275640571e-03;0.000000000000000000e+00
1.150910818797209675e-02;1.557377512857315406e-03;0.000000000000000000e+00
1.151427346859684731e-02;1.563939413905387262e-03;0.000000000000000000e+00
1.151943506311146025e-02;1.570506869376353835e-03;0.000000000000000000e+00
1.152459296725292723e-02;1.577079877223836217e-03;0.000000000000000000e+00
1.152974717675938135e-02;1.583658435398582580e-03;0.000000000000000000e+00
1.153489768737006593e-02;1.590242541848467094e-03;0.000000000000000000e+00
1.154004449482536748e-02;1.596832194518490360e-03;0.000000000000000000e+00
1.154518759486678967e-02;1.603427391350781142e-03;0.000000000000000000e+00
1.155032698323698107e-02;1.610028130284595939e-03;0.000000000000000000e+00
1.155546265567971263e-02;1.616634409256319195e-03;0.000000000000000000e+00
1.156059460793990371e-02;1.623246226199466773e-03;0.000000000000000000e+00
1.156572283576360119e-02;1.629863579044682053e-03;0.000000000000000000e+00
1.157084733489799865e-02;1.636486465719741348e-03;0.000000000000000000e+00
1.157596810109142588e-02;1.643114884149550221e-03;0.000000000000000000e+00
1.158108513009335760e-02;1.649748832256147388e-03;0.000000000000000000e+00
1.158619841765441694e-02;1.656388307958703201e-03;0.000000000000000000e+00
1.159130795952636843e-02;1.663033309173521379e-03;0.000000000000000000e+00
1.159641375146213370e-02;1.669683833814039880e-03;0.000000000000000000e+00
1.160151578921577234e-02;1.676339879790829813e-03;0.000000000000000000e+00
1.160661406854250795e-02;1.683001445011599560e-03;0.000000000000000000e+00
1.161170858519871250e-02;1.689668527381189790e-03;0.000000000000000000e+00
1.161679933494191505e-02;1.696341124801580176e-03;0.000000000000000000e+00
1.162188631353080169e-02;1.703019235171886366e-03;0.000000000000000000e+00
1.162696951672521906e-02;1.709702856388360193e-03;0.000000000000000000e+00
1.163204894028617778e-02;1.716391986344394886e-03;0.000000000000000000e+00
1.163712457997584035e-02;1.723086622930518558e-03;0.000000000000000000e+00
1.164219643155755234e-02;1.729786764034402019e-03;0.000000000000000000e+00
1.164726449079580943e-02;1.736492407540853348e-03;0.000000000000000000e+00
1.165232875345628694e-02;1.743203551331823321e-03;0.000000000000000000e+00
1.165738921530582069e-02;1.749920193286403454e-03;0.000000000000000000e+00
1.166244587211243133e-02;1.756642331280827956e-03;0.000000000000000000e+00
1.166749871964529832e-02;1.763369963188471130e-03;0.000000000000000000e+00
1.167254775367479111e-02;1.770103086879853439e-03;0.000000000000000000e+00
1.167759296997244664e-02;1.776841700222637176e-03;0.000000000000000000e+00
1.168263436431098840e-02;1.783585801081631226e-03;0.000000000000000000e+00
1.168767193246431253e-02;1.790335387318787172e-03;0.000000000000000000e+00
1.169270567020750697e-02;1.797090456793205577e-03;0.000000000000000000e+00
1.169773557331683922e-02;1.803851007361129914e-03;0.000000000000000000e+00
1.170276163756976510e-02;1.810617036875953071e-03;0.000000000000000000e+00
1.170778385874492525e-02;1.817388543188215404e-03;0.000000000000000000e+00
1.171280223262215724e-02;1.824165524145605378e-03;0.000000000000000000e+00
1.171781675498248521e-02;1.830947977592960879e-03;0.000000000000000000e+00
1.172282742160812678e-02;1.837735901372269422e-03;0.000000000000000000e+00
1.172783422828250002e-02;1.844529293322668155e-03;0.000000000000000000e+00
1.173283717079021474e-02;1.851328151280446244e-03;0.000000000000000000e+00
1.173783624491708290e-02;1.858132473079045091e-03;0.000000000000000000e+00
1.174283144645011517e-02;1.864942256549056380e-03;0.000000000000000000e+00
1.174782277117752960e-02;1.871757499518227280e-03;0.000000000000000000e+00
1.175281021488874117e-02;1.878578199811455898e-03;0.000000000000000000e+00
1.175779377337437918e-02;1.885404355250797992e-03;0.000000000000000000e+00
1.176277344242627684e-02;1.892235963655461992e-03;0.000000000000000000e+00
1.176774921783747298e-02;1.899073022841812029e-03;0.000000000000000000e+00
1.177272109540222940e-02;1.905915530623370326e-03;0.000000000000000000e+00
1.177768907091600835e-02;1.912763484810813507e-03;0.000000000000000000e+00
1.178265314017549852e-02;1.919616883211978887e-03;0.000000000000000000e+00
1.178761329897859769e-02;1.926475723631859054e-03;0.000000000000000000e+00
1.179256954312442665e-02;1.933340003872609019e-03;0.000000000000000000e+00
1.179752186841332741e-02;1.940209721733540367e-03;0.000000000000000000e+00
1.180247027064685802e-02;1.947084875011125590e-03;0.000000000000000000e+00
1.180741474562780821e-02;1.953965461498999821e-03;0.000000000000000000e+00
1.181235528916019066e-02;1.960851478987959105e-03;0.000000000000000000e+00
1.181729189704924625e-02;1.967742925265962128e-03;0.000000000000000000e+00
1.182222456510144230e-02;1.974639798118129133e-03;0.000000000000000000e+00
1.182715328912448301e-02;1.981542095326745394e-03;0.000000000000000000e+00
1.183207806492730246e-02;1.988449814671260345e-03;0.000000000000000000e+00
1.183699888832006990e-02;1.995362953928288881e-03;0.000000000000000000e+00
1.184191575511418966e-02;2.002281510871611794e-03;0.000000000000000000e+00
1.184682866112230989e-02;2.009205483272175335e-03;0.000000000000000000e+00
1.185173760215831214e-02;2.016134868898092521e-03;0.000000000000000000e+00
1.185664257403732519e-02;2.023069665514646166e-03;0.000000000000000000e+00
1.186154357257571818e-02;2.030009870884286281e-03;0.000000000000000000e+00
1.186644059359111270e-02;2.036955482766632242e-03;0.000000000000000000e+00
1.187133363290236374e-02;2.043906498918472356e-03;0.000000000000000000e+00
1.187622268632959090e-02;2.050862917093768632e-03;0.000000000000000000e+00
1.188110774969415757e-02;2.057824735043649843e-03;0.000000000000000000e+00
1.188598881881867617e-02;2.064791950516419762e-03;0.000000000000000000e+00
1.189086588952702368e-02;2.071764561257554565e-03;0.000000000000000000e+00
1.189573895764432440e-02;2.078742565009702396e-03;0.000000000000000000e+00
1.190060801899696548e-02;2.085725959512686831e-03;0.000000000000000000e+00
1.190547306941259174e-02;2.092714742503504720e-03;0.000000000000000000e+00
1.191033410472011264e-02;2.099708911716330079e-03;0.000000000000000000e+00
1.191519112074969355e-02;2.106708464882511064e-03;0.000000000000000000e+00
1.192004411333277836e-02;2.113713399730573865e-03;0.000000000000000000e+00
1.192489307830206513e-02;2.120723713986223148e-03;0.000000000000000000e+00
1.192973801149152524e-02;2.127739405372338580e-03;0.000000000000000000e+00
1.193457890873640161e-02;2.134760471608981337e-03;0.000000000000000000e+00
1.193941576587321390e-02;2.141786910413392368e-03;0.000000000000000000e+00
1.194424857873974642e-02;2.148818719499990659e-03;0.000000000000000000e+00
1.194907734317506194e-02;2.155855896580378874e-03;0.000000000000000000e+00
1.195390205501950694e-02;2.162898439363338584e-03;0.000000000000000000e+00
1.195872271011470638e-02;2.169946345554837203e-03;0.000000000000000000e+00
1.196353930430355678e-02;2.176999612858022352e-03;0.000000000000000000e+00
1.196835183343024703e-02;2.184058238973225329e-03;0.000000000000000000e+00
1.197316029334025145e-02;2.191122221597965446e-03;0.000000000000000000e+00
1.197796467988032285e-02;2.198191558426942221e-03;0.000000000000000000e+00
1.198276498889851160e-02;2.205266247152046222e-03;0.000000000000000000e+00
1.198756121624415007e-02;2.212346285462350823e-03;0.000000000000000000e+00
1.199235335776786988e-02;2.219431671044118284e-03;0.000000000000000000e+00
1.199714140932159334e-02;2.226522401580800174e-03;0.000000000000000000e+00
1.200192536675853162e-02;2.233618474753033475e-03;0.000000000000000000e+00
1.200670522593320737e-02;2.240719888238648823e-03;0.000000000000000000e+00
1.201148098270142864e-02;2.247826639712663995e-03;0.000000000000000000e+00
1.201625263292031148e-02;2.254938726847288254e-03;0.000000000000000000e+00
1.202102017244827299e-02;2.262056147311924947e-03;0.000000000000000000e+00
1.202578359714503650e-02;2.269178898773165868e-03;0.000000000000000000e+00
1.203054290287162466e-02;2.276306978894799497e-03;0.000000000000000000e+00
1.203529808549037849e-02;2.283440385337806230e-03;0.000000000000000000e+00
1.204004914086493488e-02;2.290579115760360985e-03;0.000000000000000000e+00
1.204479606486025950e-02;2.297723167817836230e-03;0.000000000000000000e+00
1.204953885334261558e-02;2.304872539162796784e-03;0.000000000000000000e+00
1.205427750217958824e-02;2.312027227445006758e-03;0.000000000000000000e+00
1.205901200724007923e-02;2.319187230311426946e-03;0.000000000000000000e+00
1.206374236439431043e-02;2.326352545406217432e-03;0.000000000000000000e+00
1.206846856951382038e-02;2.333523170370735856e-03;0.000000000000000000e+00
1.207319061847146775e-02;2.340699102843539579e-03;0.000000000000000000e+00
1.207790850714144174e-02;2.347880340460386985e-03;0.000000000000000000e+00
1.208262223139925338e-02;2.355066880854237484e-03;0.000000000000000000e+00
1.208733178712174255e-02;2.362258721655252809e-03;0.000000000000000000e+00
1.209203717018707443e-02;2.369455860490796151e-03;0.000000000000000000e+00
